fold,target_port,role,product_id,acquisition_date
Port Klang,Port Klang,source_meta_query,S1C_IW_GRDH_1SDV_20250927T055742_20250927T055807_004306_0088A6_843A,20250927
Port Klang,Port Klang,source_meta_query,S1C_IW_GRDH_1SDV_20251005T083018_20251005T083043_004424_008C38_8E9B,20251005
Port Klang,Port Klang,source_meta_query,S1C_IW_GRDH_1SDV_20251017T083018_20251017T083043_004599_009184_9E4E,20251017
Port Klang,Port Klang,source_meta_query,S1C_IW_GRDH_1SDV_20251110T083017_20251110T083042_004949_009CA9_3A13,20251110
Port Klang,Port Klang,source_meta_query,S1C_IW_GRDH_1SDV_20251117T173211_20251117T173236_005057_00A047_CB70,20251117
Port Klang,Port Klang,source_meta_query,S1C_IW_GRDH_1SDV_20251204T083017_20251204T083042_005299_00A86E_347C,20251204
Port Klang,Port Klang,source_meta_query,S1C_IW_GRDH_1SDV_20251216T083016_20251216T083041_005474_00AE73_758D,20251216
Port Klang,Port Klang,source_meta_query,S1C_IW_GRDH_1SDV_20251228T083015_20251228T083040_005649_00B479_86EE,20251228
Port Klang,Port Klang,source_calibration,S1A_IW_GRDH_1SDV_20250109T190756_20250109T190821_057371_070FA6_03D6,20250109
Port Klang,Port Klang,source_calibration,S1A_IW_GRDH_1SDV_20250112T055841_20250112T055906_057407_07110D_854D,20250112
Port Klang,Port Klang,source_calibration,S1A_IW_GRDH_1SDV_20250115T153906_20250115T153935_057456_071303_0ED7,20250115
Port Klang,Port Klang,source_calibration,S1A_IW_GRDH_1SDV_20250127T153906_20250127T153935_057631_0719FF_8570,20250127
Port Klang,Port Klang,source_calibration,S1A_IW_GRDH_1SDV_20250214T190754_20250214T190819_057896_07248A_4BF0,20250214
Port Klang,Port Klang,source_calibration,S1A_IW_GRDH_1SDV_20250217T055839_20250217T055904_057932_0725F5_9F4A,20250217
Port Klang,Port Klang,source_calibration,S1A_IW_GRDH_1SDV_20250220T153905_20250220T153934_057981_0727FE_BF71,20250220
Port Klang,Port Klang,source_calibration,S1A_IW_GRDH_1SDV_20250310T190754_20250310T190819_058246_0732C7_AA66,20250310
Port Klang,Port Klang,source_calibration,S1A_IW_GRDH_1SDV_20250316T153905_20250316T153934_058331_073622_85D9,20250316
Port Klang,Port Klang,source_calibration,S1A_IW_GRDH_1SDV_20250328T153905_20250328T153934_058506_073D15_583F,20250328
Port Klang,Port Klang,source_calibration,S1A_IW_GRDH_1SDV_20250418T055840_20250418T055905_058807_074958_2BFC,20250418
Port Klang,Port Klang,source_calibration,S1A_IW_GRDH_1SDV_20250421T153906_20250421T153935_058856_074B68_80A1,20250421
Port Klang,Port Klang,source_calibration,S1A_IW_GRDH_1SDV_20250509T190755_20250509T190820_059121_0755D9_0C55,20250509
Port Klang,Port Klang,source_calibration,S1A_IW_GRDH_1SDV_20250515T153905_20250515T153934_059206_0758C3_2241,20250515
Port Klang,Port Klang,source_calibration,S1A_IW_GRDH_1SDV_20250521T190754_20250521T190819_059296_075BE6_A716,20250521
Port Klang,Port Klang,source_calibration,S1A_IW_GRDH_1SDV_20250527T153905_20250527T153934_059381_075EDC_EE48,20250527
Port Klang,Port Klang,source_calibration,S1A_IW_GRDH_1SDV_20250602T190754_20250602T190819_059471_0761F8_4A83,20250602
Port Klang,Port Klang,source_calibration,S1A_IW_GRDH_1SDV_20250614T190753_20250614T190818_059646_0767EE_B1E0,20250614
Port Klang,Port Klang,source_calibration,S1A_IW_GRDH_1SDV_20250620T153903_20250620T153932_059731_076AE1_A027,20250620
Port Klang,Port Klang,source_calibration,S1A_IW_GRDH_1SDV_20250626T190753_20250626T190818_059821_076E01_58B5,20250626
Port Klang,Port Klang,source_calibration,S1A_IW_GRDH_1SDV_20250702T153903_20250702T153932_059906_0770FC_6D94,20250702
Port Klang,Port Klang,source_calibration,S1A_IW_GRDH_1SDV_20250708T190752_20250708T190817_059996_07740F_E63A,20250708
Port Klang,Port Klang,source_calibration,S1A_IW_GRDH_1SDV_20250711T055837_20250711T055902_060032_077547_699B,20250711
Port Klang,Port Klang,source_calibration,S1A_IW_GRDH_1SDV_20250714T153902_20250714T153931_060081_0776FF_25DB,20250714
Port Klang,Port Klang,source_calibration,S1A_IW_GRDH_1SDV_20250720T190751_20250720T190816_060171_077A13_1559,20250720
Port Klang,Port Klang,source_calibration,S1A_IW_GRDH_1SDV_20250726T153902_20250726T153931_060256_077D04_0826,20250726
Port Klang,Port Klang,source_calibration,S1A_IW_GRDH_1SDV_20250801T190751_20250801T190816_060346_078019_953E,20250801
Port Klang,Port Klang,source_calibration,S1A_IW_GRDH_1SDV_20250813T190751_20250813T190816_060521_0786AA_88CA,20250813
Port Klang,Port Klang,source_calibration,S1A_IW_GRDH_1SDV_20250819T153902_20250819T153931_060606_078A07_42F0,20250819
Port Klang,Port Klang,source_calibration,S1A_IW_GRDH_1SDV_20250825T190751_20250825T190816_060696_078D8D_4592,20250825
Port Klang,Port Klang,source_calibration,S1A_IW_GRDH_1SDV_20250831T153902_20250831T153931_060781_0790EA_0B81,20250831
Port Klang,Port Klang,source_calibration,S1A_IW_GRDH_1SDV_20250906T190751_20250906T190816_060871_07947B_EDC3,20250906
Port Klang,Port Klang,source_calibration,S1A_IW_GRDH_1SDV_20250909T055837_20250909T055902_060907_0795EC_8CC1,20250909
Port Klang,Port Klang,source_calibration,S1A_IW_GRDH_1SDV_20250912T153902_20250912T153931_060956_0797E9_52CC,20250912
Port Klang,Port Klang,source_calibration,S1A_IW_GRDH_1SDV_20250918T190752_20250918T190817_061046_079B83_BFBC,20250918
Port Klang,Port Klang,source_calibration,S1A_IW_GRDH_1SDV_20250924T153902_20250924T153931_061131_079EEF_95D2,20250924
Port Klang,Port Klang,source_calibration,S1A_IW_GRDH_1SDV_20250930T190752_20250930T190817_061221_07A294_DB4F,20250930
Port Klang,Port Klang,source_calibration,S1A_IW_GRDH_1SDV_20251006T153903_20251006T153932_061306_07A5FE_9B54,20251006
Port Klang,Port Klang,source_calibration,S1A_IW_GRDH_1SDV_20251012T190752_20251012T190817_061396_07A99C_7947,20251012
Port Klang,Port Klang,source_calibration,S1A_IW_GRDH_1SDV_20251017T054129_20251017T054154_061461_07AC2A_79B6,20251017
Port Klang,Port Klang,source_calibration,S1A_IW_GRDH_1SDV_20251018T153903_20251018T153932_061481_07AD03_B243,20251018
Port Klang,Port Klang,source_calibration,S1A_IW_GRDH_1SDV_20251024T190752_20251024T190817_061571_07B0A2_E5D2,20251024
Port Klang,Port Klang,source_calibration,S1A_IW_GRDH_1SDV_20251027T055837_20251027T055902_061607_07B211_E251,20251027
Port Klang,Port Klang,source_calibration,S1A_IW_GRDH_1SDV_20251029T054128_20251029T054153_061636_07B333_88A6,20251029
Port Klang,Port Klang,source_calibration,S1A_IW_GRDH_1SDV_20251030T153902_20251030T153931_061656_07B411_FB08,20251030
Port Klang,Port Klang,source_calibration,S1A_IW_GRDH_1SDV_20251105T190752_20251105T190817_061746_07B792_3E36,20251105
Port Klang,Port Klang,source_calibration,S1A_IW_GRDH_1SDV_20251117T190751_20251117T190816_061921_07BE5B_1974,20251117
Port Klang,Port Klang,source_calibration,S1A_IW_GRDH_1SDV_20251120T055836_20251120T055901_061957_07BFB6_DC2D,20251120
Port Klang,Port Klang,source_calibration,S1A_IW_GRDH_1SDV_20251122T054127_20251122T054152_061986_07C0D6_F7BE,20251122
Port Klang,Port Klang,source_calibration,S1A_IW_GRDH_1SDV_20251129T190750_20251129T190815_062096_07C52D_C156,20251129
Port Klang,Port Klang,source_calibration,S1A_IW_GRDH_1SDV_20251202T055835_20251202T055900_062132_07C68A_27C0,20251202
Port Klang,Port Klang,source_calibration,S1A_IW_GRDH_1SDV_20251204T054126_20251204T054151_062161_07C7AC_F97F,20251204
Port Klang,Port Klang,source_calibration,S1A_IW_GRDH_1SDV_20251211T190749_20251211T190814_062271_07CC01_6A6B,20251211
Port Klang,Port Klang,source_calibration,S1A_IW_GRDH_1SDV_20251214T055834_20251214T055859_062307_07CD62_B45A,20251214
Port Klang,Port Klang,source_calibration,S1A_IW_GRDH_1SDV_20251216T054125_20251216T054150_062336_07CE83_4CC7,20251216
Port Klang,Port Klang,source_calibration,S1A_IW_GRDH_1SDV_20251223T190747_20251223T190812_062446_07D2D3_0484,20251223
Port Klang,Port Klang,source_calibration,S1A_IW_GRDH_1SDV_20251226T055832_20251226T055857_062482_07D430_A244,20251226
Port Klang,Port Klang,source_calibration,S1A_IW_GRDH_1SDV_20251228T054123_20251228T054148_062511_07D550_B09A,20251228
Port Klang,Port Klang,source_calibration,S1A_IW_GRDH_1SDV_20260224T055828_20260224T055853_063357_07F51A_CAA5,20260224
Port Klang,Port Klang,source_calibration,S1C_IW_GRDH_1SDV_20250824T054027_20250824T054052_003810_0079A1_4DF0,20250824
Port Klang,Port Klang,source_calibration,S1C_IW_GRDH_1SDV_20250905T054027_20250905T054052_003985_007ED9_EA5D,20250905
Port Klang,Port Klang,source_calibration,S1C_IW_GRDH_1SDV_20250917T054028_20250917T054053_004160_00842D_7E1A,20250917
Port Klang,Port Klang,source_calibration,S1C_IW_GRDH_1SDV_20250920T030348_20250920T030413_004202_008573_E1A5,20250920
Port Klang,Port Klang,source_calibration,S1C_IW_GRDH_1SDV_20250929T054028_20250929T054053_004335_008987_A32B,20250929
Port Klang,Port Klang,source_calibration,S1C_IW_GRDH_1SDV_20251011T054028_20251011T054053_004510_008ED9_EBA7,20251011
Port Klang,Port Klang,source_calibration,S1C_IW_GRDH_1SDV_20251023T054028_20251023T054053_004685_009421_38F8,20251023
Port Klang,Port Klang,source_calibration,S1C_IW_GRDH_1SDV_20251026T030348_20251026T030413_004727_009566_6FE4,20251026
Port Klang,Port Klang,source_calibration,S1C_IW_GRDH_1SDV_20251104T054028_20251104T054053_004860_0099AE_A2F9,20251104
Port Klang,Port Klang,source_calibration,S1C_IW_GRDH_1SDV_20251107T030348_20251107T030413_004902_009B16_327F,20251107
Port Klang,Port Klang,source_calibration,S1C_IW_GRDH_1SDV_20251116T054027_20251116T054052_005035_009F87_5F14,20251116
Port Klang,Port Klang,source_calibration,S1C_IW_GRDH_1SDV_20251128T054027_20251128T054052_005210_00A568_4CE6,20251128
Port Klang,Port Klang,source_calibration,S1C_IW_GRDH_1SDV_20251201T030347_20251201T030412_005252_00A6CF_3A0E,20251201
Port Klang,Port Klang,source_calibration,S1C_IW_GRDH_1SDV_20251210T054026_20251210T054051_005385_00AB6C_2021,20251210
Port Klang,Port Klang,source_calibration,S1C_IW_GRDH_1SDV_20251222T054026_20251222T054051_005560_00B165_BF35,20251222
Port Klang,Port Klang,source_calibration_shadow_eval,S1A_IW_GRDH_1SDV_20250726T153902_20250726T153931_060256_077D04_0826,20250726
Port Klang,Port Klang,source_calibration_shadow_eval,S1A_IW_GRDH_1SDV_20250813T190751_20250813T190816_060521_0786AA_88CA,20250813
Port Klang,Port Klang,source_calibration_shadow_eval,S1A_IW_GRDH_1SDV_20250819T153902_20250819T153931_060606_078A07_42F0,20250819
Port Klang,Port Klang,source_calibration_shadow_eval,S1A_IW_GRDH_1SDV_20250825T190751_20250825T190816_060696_078D8D_4592,20250825
Port Klang,Port Klang,source_calibration_shadow_eval,S1A_IW_GRDH_1SDV_20250831T153902_20250831T153931_060781_0790EA_0B81,20250831
Port Klang,Port Klang,source_calibration_shadow_eval,S1A_IW_GRDH_1SDV_20250906T190751_20250906T190816_060871_07947B_EDC3,20250906
Port Klang,Port Klang,source_calibration_shadow_eval,S1A_IW_GRDH_1SDV_20250912T153902_20250912T153931_060956_0797E9_52CC,20250912
Port Klang,Port Klang,source_calibration_shadow_eval,S1A_IW_GRDH_1SDV_20250918T190752_20250918T190817_061046_079B83_BFBC,20250918
Port Klang,Port Klang,source_calibration_shadow_eval,S1A_IW_GRDH_1SDV_20250924T153902_20250924T153931_061131_079EEF_95D2,20250924
Port Klang,Port Klang,source_calibration_shadow_eval,S1A_IW_GRDH_1SDV_20250930T190752_20250930T190817_061221_07A294_DB4F,20250930
Port Klang,Port Klang,source_calibration_shadow_eval,S1A_IW_GRDH_1SDV_20251006T153903_20251006T153932_061306_07A5FE_9B54,20251006
Port Klang,Port Klang,source_calibration_shadow_eval,S1A_IW_GRDH_1SDV_20251012T190752_20251012T190817_061396_07A99C_7947,20251012
Port Klang,Port Klang,source_calibration_shadow_eval,S1A_IW_GRDH_1SDV_20251018T153903_20251018T153932_061481_07AD03_B243,20251018
Port Klang,Port Klang,source_calibration_shadow_eval,S1A_IW_GRDH_1SDV_20251024T190752_20251024T190817_061571_07B0A2_E5D2,20251024
Port Klang,Port Klang,source_calibration_shadow_eval,S1A_IW_GRDH_1SDV_20251027T055837_20251027T055902_061607_07B211_E251,20251027
Port Klang,Port Klang,source_calibration_shadow_eval,S1A_IW_GRDH_1SDV_20251030T153902_20251030T153931_061656_07B411_FB08,20251030
Port Klang,Port Klang,source_calibration_shadow_eval,S1A_IW_GRDH_1SDV_20251105T190752_20251105T190817_061746_07B792_3E36,20251105
Port Klang,Port Klang,source_calibration_shadow_eval,S1A_IW_GRDH_1SDV_20251117T190751_20251117T190816_061921_07BE5B_1974,20251117
Port Klang,Port Klang,source_calibration_shadow_eval,S1A_IW_GRDH_1SDV_20251120T055836_20251120T055901_061957_07BFB6_DC2D,20251120
Port Klang,Port Klang,source_calibration_shadow_eval,S1A_IW_GRDH_1SDV_20251122T054127_20251122T054152_061986_07C0D6_F7BE,20251122
Port Klang,Port Klang,source_calibration_shadow_eval,S1A_IW_GRDH_1SDV_20251129T190750_20251129T190815_062096_07C52D_C156,20251129
Port Klang,Port Klang,source_calibration_shadow_eval,S1A_IW_GRDH_1SDV_20251202T055835_20251202T055900_062132_07C68A_27C0,20251202
Port Klang,Port Klang,source_calibration_shadow_eval,S1A_IW_GRDH_1SDV_20251204T054126_20251204T054151_062161_07C7AC_F97F,20251204
Port Klang,Port Klang,source_calibration_shadow_eval,S1A_IW_GRDH_1SDV_20251211T190749_20251211T190814_062271_07CC01_6A6B,20251211
Port Klang,Port Klang,source_calibration_shadow_eval,S1A_IW_GRDH_1SDV_20251214T055834_20251214T055859_062307_07CD62_B45A,20251214
Port Klang,Port Klang,source_calibration_shadow_eval,S1A_IW_GRDH_1SDV_20251216T054125_20251216T054150_062336_07CE83_4CC7,20251216
Port Klang,Port Klang,source_calibration_shadow_eval,S1A_IW_GRDH_1SDV_20251223T190747_20251223T190812_062446_07D2D3_0484,20251223
Port Klang,Port Klang,source_calibration_shadow_eval,S1A_IW_GRDH_1SDV_20251226T055832_20251226T055857_062482_07D430_A244,20251226
Port Klang,Port Klang,source_calibration_shadow_eval,S1A_IW_GRDH_1SDV_20251228T054123_20251228T054148_062511_07D550_B09A,20251228
Port Klang,Port Klang,source_calibration_shadow_eval,S1A_IW_GRDH_1SDV_20260224T055828_20260224T055853_063357_07F51A_CAA5,20260224
Port Klang,Port Klang,source_calibration_shadow_eval,S1C_IW_GRDH_1SDV_20250920T030348_20250920T030413_004202_008573_E1A5,20250920
Port Klang,Port Klang,source_calibration_shadow_eval,S1C_IW_GRDH_1SDV_20251026T030348_20251026T030413_004727_009566_6FE4,20251026
Port Klang,Port Klang,source_calibration_shadow_eval,S1C_IW_GRDH_1SDV_20251104T054028_20251104T054053_004860_0099AE_A2F9,20251104
Port Klang,Port Klang,source_calibration_shadow_eval,S1C_IW_GRDH_1SDV_20251107T030348_20251107T030413_004902_009B16_327F,20251107
Port Klang,Port Klang,source_calibration_shadow_eval,S1C_IW_GRDH_1SDV_20251116T054027_20251116T054052_005035_009F87_5F14,20251116
Port Klang,Port Klang,source_calibration_shadow_eval,S1C_IW_GRDH_1SDV_20251128T054027_20251128T054052_005210_00A568_4CE6,20251128
Port Klang,Port Klang,source_calibration_shadow_eval,S1C_IW_GRDH_1SDV_20251201T030347_20251201T030412_005252_00A6CF_3A0E,20251201
Port Klang,Port Klang,source_calibration_shadow_eval,S1C_IW_GRDH_1SDV_20251210T054026_20251210T054051_005385_00AB6C_2021,20251210
Port Klang,Port Klang,source_calibration_shadow_eval,S1C_IW_GRDH_1SDV_20251222T054026_20251222T054051_005560_00B165_BF35,20251222
Port Klang,Port Klang,target_adapt,S1A_IW_GRDH_1SDV_20250310T113410_20250310T113435_058242_07329D_6109,20250310
Port Klang,Port Klang,target_adapt,S1A_IW_GRDH_1SDV_20250626T113408_20250626T113433_059817_076DDC_1C20,20250626
Port Klang,Port Klang,target_adapt,S1A_IW_GRDH_1SDV_20250708T113408_20250708T113433_059992_0773EA_C045,20250708
Port Klang,Port Klang,target_adapt,S1A_IW_GRDH_1SDV_20250720T113407_20250720T113432_060167_0779EF_8B2D,20250720
Port Klang,Port Klang,target_adapt,S1A_IW_GRDH_1SDV_20250813T113407_20250813T113432_060517_078680_45FA,20250813
Port Klang,Port Klang,target_eval,S1A_IW_GRDH_1SDV_20250930T113407_20250930T113432_061217_07A26A_3C89,20250930
Port Klang,Port Klang,target_eval,S1A_IW_GRDH_1SDV_20251012T113408_20251012T113433_061392_07A972_E193,20251012
Port Klang,Port Klang,target_eval,S1A_IW_GRDH_1SDV_20251129T113406_20251129T113431_062092_07C503_6B6D,20251129
Port Klang,Port Klang,target_eval,S1A_IW_GRDH_1SDV_20251211T113405_20251211T113430_062267_07CBD7_A7ED,20251211
Port Klang,Port Klang,target_eval,S1A_IW_GRDH_1SDV_20251223T113403_20251223T113428_062442_07D2AB_3284,20251223
Port Klang,Port Klang,target_eval,S1A_IW_GRDH_1SDV_20260104T113402_20260104T113427_062617_07D969_8415,20260104
Port Said,Port Said,source_fit,S1A_IW_GRDH_1SDV_20250101T142509_20250101T142534_057252_070AF6_8BC8,20250101
Port Said,Port Said,source_fit,S1A_IW_GRDH_1SDV_20250102T122317_20250102T122347_057265_070B6D_EB07,20250102
Port Said,Port Said,source_fit,S1A_IW_GRDH_1SDV_20250104T021547_20250104T021611_057288_070C5C_2B74,20250104
Port Said,Port Said,source_fit,S1A_IW_GRDH_1SDV_20250104T103939_20250104T104004_057293_070C8F_4A75,20250104
Port Said,Port Said,source_fit,S1A_IW_GRDH_1SDV_20250105T224813_20250105T224838_057315_070D6B_4F1E,20250105
Port Said,Port Said,source_fit,S1A_IW_GRDH_1SDV_20250109T190756_20250109T190821_057371_070FA6_03D6,20250109
Port Said,Port Said,source_fit,S1A_IW_GRDH_1SDV_20250112T055841_20250112T055906_057407_07110D_854D,20250112
Port Said,Port Said,source_fit,S1A_IW_GRDH_1SDV_20250113T142508_20250113T142533_057427_0711E2_2089,20250113
Port Said,Port Said,source_fit,S1A_IW_GRDH_1SDV_20250115T173330_20250115T173355_057458_07130D_51CB,20250115
Port Said,Port Said,source_fit,S1A_IW_GRDH_1SDV_20250117T224812_20250117T224837_057490_071459_C3D3,20250117
Port Said,Port Said,source_fit,S1A_IW_GRDH_1SDV_20250125T142507_20250125T142532_057602_0718D6_9C14,20250125
Port Said,Port Said,source_fit,S1A_IW_GRDH_1SDV_20250126T122315_20250126T122344_057615_071953_D83D,20250126
Port Said,Port Said,source_fit,S1A_IW_GRDH_1SDV_20250128T095619_20250128T095644_057643_071A6C_C629,20250128
Port Said,Port Said,source_fit,S1A_IW_GRDH_1SDV_20250128T103938_20250128T104003_057643_071A72_02D2,20250128
Port Said,Port Said,source_fit,S1A_IW_GRDH_1SDV_20250202T135247_20250202T135312_057718_071D69_2EC7,20250202
Port Said,Port Said,source_fit,S1A_IW_GRDH_1SDV_20250206T142506_20250206T142531_057777_071FC4_4425,20250206
Port Said,Port Said,source_fit,S1A_IW_GRDH_1SDV_20250209T095619_20250209T095644_057818_072156_A282,20250209
Port Said,Port Said,source_fit,S1A_IW_GRDH_1SDV_20250210T224811_20250210T224836_057840_072244_0469,20250210
Port Said,Port Said,source_fit,S1A_IW_GRDH_1SDV_20250211T225059_20250211T225124_057855_0722DE_45FE,20250211
Port Said,Port Said,source_fit,S1A_IW_GRDH_1SDV_20250213T083110_20250213T083139_057875_0723AA_0832,20250213
Port Said,Port Said,source_fit,S1A_IW_GRDH_1SDV_20250214T190754_20250214T190819_057896_07248A_4BF0,20250214
Port Said,Port Said,source_fit,S1A_IW_GRDH_1SDV_20250217T055839_20250217T055904_057932_0725F5_9F4A,20250217
Port Said,Port Said,source_fit,S1A_IW_GRDH_1SDV_20250217T193335_20250217T193400_057940_072653_7401,20250217
Port Said,Port Said,source_fit,S1A_IW_GRDH_1SDV_20250218T142506_20250218T142531_057952_0726CE_AB2C,20250218
Port Said,Port Said,source_fit,S1A_IW_GRDH_1SDV_20250220T173328_20250220T173353_057983_07280A_D019,20250220
Port Said,Port Said,source_fit,S1A_IW_GRDH_1SDV_20250222T224810_20250222T224835_058015_072961_178E,20250222
Port Said,Port Said,source_fit,S1A_IW_GRDH_1SDV_20250226T104756_20250226T104817_058066_072B73_87CC,20250226
Port Said,Port Said,source_fit,S1A_IW_GRDH_1SDV_20250302T142506_20250302T142531_058127_072DF2_C32F,20250302
Port Said,Port Said,source_fit,S1A_IW_GRDH_1SDV_20250306T224811_20250306T224836_058190_07308D_CDA9,20250306
Port Said,Port Said,source_fit,S1A_IW_GRDH_1SDV_20250309T083110_20250309T083139_058225_0731F2_0C8F,20250309
Port Said,Port Said,source_fit,S1A_IW_GRDH_1SDV_20250310T113410_20250310T113435_058242_07329D_6109,20250310
Port Said,Port Said,source_fit,S1A_IW_GRDH_1SDV_20250310T190754_20250310T190819_058246_0732C7_AA66,20250310
Port Said,Port Said,source_fit,S1A_IW_GRDH_1SDV_20250314T142506_20250314T142531_058302_073505_F8D8,20250314
Port Said,Port Said,source_fit,S1A_IW_GRDH_1SDV_20250315T122314_20250315T122344_058315_07357B_31CC,20250315
Port Said,Port Said,source_fit,S1A_IW_GRDH_1SDV_20250317T021545_20250317T021609_058338_073664_181C,20250317
Port Said,Port Said,source_fit,S1A_IW_GRDH_1SDV_20250317T095619_20250317T095644_058343_073693_570A,20250317
Port Said,Port Said,source_fit,S1A_IW_GRDH_1SDV_20250317T103937_20250317T104002_058343_073699_CE68,20250317
Port Said,Port Said,source_fit,S1A_IW_GRDH_1SDV_20250318T224811_20250318T224836_058365_073771_B1C2,20250318
Port Said,Port Said,source_fit,S1A_IW_GRDH_1SDV_20250326T142506_20250326T142531_058477_073BE1_A5C1,20250326
Port Said,Port Said,source_fit,S1A_IW_GRDH_1SDV_20250329T095619_20250329T095644_058518_073D8B_5302,20250329
Port Said,Port Said,source_fit,S1A_IW_GRDH_1SDV_20250330T224811_20250330T224836_058540_073E75_9F1A,20250330
Port Said,Port Said,source_fit,S1A_IW_GRDH_1SDV_20250401T002647_20250401T002712_058556_073F16_5FFE,20250401
Port Said,Port Said,source_fit,S1A_IW_GRDH_1SDV_20250406T193335_20250406T193400_058640_074290_9E86,20250406
Port Said,Port Said,source_fit,S1A_IW_GRDH_1SDV_20250407T142506_20250407T142531_058652_07430E_28DD,20250407
Port Said,Port Said,source_fit,S1A_IW_GRDH_1SDV_20250409T173329_20250409T173354_058683_07444B_FA8B,20250409
Port Said,Port Said,source_fit,S1A_IW_GRDH_1SDV_20250410T021545_20250410T021609_058688_074483_D3BC,20250410
Port Said,Port Said,source_fit,S1A_IW_GRDH_1SDV_20250410T095619_20250410T095644_058693_0744B4_726C,20250410
Port Said,Port Said,source_fit,S1A_IW_GRDH_1SDV_20250411T224811_20250411T224836_058715_07459E_9525,20250411
Port Said,Port Said,source_fit,S1A_IW_GRDH_1SDV_20250418T055840_20250418T055905_058807_074958_2BFC,20250418
Port Said,Port Said,source_fit,S1A_IW_GRDH_1SDV_20250418T193335_20250418T193400_058815_0749B9_7FEC,20250418
Port Said,Port Said,source_fit,S1A_IW_GRDH_1SDV_20250419T142506_20250419T142531_058827_074A34_03DC,20250419
Port Said,Port Said,source_fit,S1A_IW_GRDH_1SDV_20250422T095619_20250422T095644_058868_074BDE_EE82,20250422
Port Said,Port Said,source_fit,S1A_IW_GRDH_1SDV_20250423T224811_20250423T224836_058890_074CC9_8953,20250423
Port Said,Port Said,source_fit,S1A_IW_GRDH_1SDV_20250501T142507_20250501T142532_059002_075153_F22D,20250501
Port Said,Port Said,source_fit,S1A_IW_GRDH_1SDV_20250504T095619_20250504T095644_059043_0752E1_23FF,20250504
Port Said,Port Said,source_fit,S1A_IW_GRDH_1SDV_20250505T224811_20250505T224836_059065_0753C1_B8EA,20250505
Port Said,Port Said,source_fit,S1A_IW_GRDH_1SDV_20250509T190755_20250509T190820_059121_0755D9_0C55,20250509
Port Said,Port Said,source_fit,S1A_IW_GRDH_1SDV_20250513T142506_20250513T142531_059177_0757CB_F25B,20250513
Port Said,Port Said,source_fit,S1A_IW_GRDH_1SDV_20250516T095619_20250516T095644_059218_07592B_E377,20250516
Port Said,Port Said,source_fit,S1A_IW_GRDH_1SDV_20250521T190754_20250521T190819_059296_075BE6_A716,20250521
Port Said,Port Said,source_fit,S1A_IW_GRDH_1SDV_20250525T142506_20250525T142531_059352_075DD8_6C78,20250525
Port Said,Port Said,source_fit,S1A_IW_GRDH_1SDV_20250528T095618_20250528T095643_059393_075F43_4703,20250528
Port Said,Port Said,source_fit,S1A_IW_GRDH_1SDV_20250528T103937_20250528T104002_059393_075F48_4EAF,20250528
Port Said,Port Said,source_fit,S1A_IW_GRDH_1SDV_20250602T190754_20250602T190819_059471_0761F8_4A83,20250602
Port Said,Port Said,source_fit,S1A_IW_GRDH_1SDV_20250606T142505_20250606T142530_059527_0763E5_967B,20250606
Port Said,Port Said,source_fit,S1A_IW_GRDH_1SDV_20250607T122314_20250607T122344_059540_076452_AEAB,20250607
Port Said,Port Said,source_fit,S1A_IW_GRDH_1SDV_20250609T021544_20250609T021608_059563_076513_C2E0,20250609
Port Said,Port Said,source_fit,S1A_IW_GRDH_1SDV_20250609T095618_20250609T095643_059568_07653B_64EC,20250609
Port Said,Port Said,source_fit,S1A_IW_GRDH_1SDV_20250609T112534_20250609T112559_059568_076545_1D7F,20250609
Port Said,Port Said,source_fit,S1A_IW_GRDH_1SDV_20250612T002645_20250612T002710_059606_07667E_E24C,20250612
Port Said,Port Said,source_fit,S1A_IW_GRDH_1SDV_20250614T190753_20250614T190818_059646_0767EE_B1E0,20250614
Port Said,Port Said,source_fit,S1A_IW_GRDH_1SDV_20250618T142504_20250618T142529_059702_0769DE_8658,20250618
Port Said,Port Said,source_fit,S1A_IW_GRDH_1SDV_20250621T021544_20250621T021607_059738_076B1D_2523,20250621
Port Said,Port Said,source_fit,S1A_IW_GRDH_1SDV_20250621T095617_20250621T095642_059743_076B46_1176,20250621
Port Said,Port Said,source_fit,S1A_IW_GRDH_1SDV_20250626T113408_20250626T113433_059817_076DDC_1C20,20250626
Port Said,Port Said,source_fit,S1A_IW_GRDH_1SDV_20250626T190753_20250626T190818_059821_076E01_58B5,20250626
Port Said,Port Said,source_fit,S1A_IW_GRDH_1SDV_20250629T193333_20250629T193358_059865_076F8D_C18A,20250629
Port Said,Port Said,source_fit,S1A_IW_GRDH_1SDV_20250630T142504_20250630T142529_059877_076FF7_ED71,20250630
Port Said,Port Said,source_fit,S1A_IW_GRDH_1SDV_20250703T095436_20250703T095501_059918_07715F_4982,20250703
Port Said,Port Said,source_fit,S1A_IW_GRDH_1SDV_20250708T113408_20250708T113433_059992_0773EA_C045,20250708
Port Said,Port Said,source_fit,S1A_IW_GRDH_1SDV_20250708T190752_20250708T190817_059996_07740F_E63A,20250708
Port Said,Port Said,source_fit,S1A_IW_GRDH_1SDV_20250711T055837_20250711T055902_060032_077547_699B,20250711
Port Said,Port Said,source_fit,S1A_IW_GRDH_1SDV_20250714T173326_20250714T173351_060083_077709_FD9C,20250714
Port Said,Port Said,source_fit,S1A_IW_GRDH_1SDV_20250715T021542_20250715T021606_060088_077739_3740,20250715
