product_id,needed,have,missing
S1A_IW_GRDH_1SDV_20250913T112533_20250913T112558_060968_079865_EAC9,2,2,
S1A_IW_GRDH_1SDV_20250914T224808_20250914T224833_060990_079946_63DA,2,2,
S1A_IW_GRDH_1SDV_20250915T225110_20250915T225135_061005_0799D9_9317,3,3,
S1A_IW_GRDH_1SDV_20250916T002644_20250916T002709_061006_0799E3_E667,2,2,
S1A_IW_GRDH_1SDV_20250917T083110_20250917T083139_061025_079AA6_B3EC,4,3,ESA_WorldCover_10m_2021_v200_S27W045_Map.tif
S1A_IW_GRDH_1SDV_20250917T141651_20250917T141716_061029_079AD4_BEB1,2,2,
S1A_IW_GRDH_1SDV_20250918T113407_20250918T113432_061042_079B5B_3210,4,4,
S1A_IW_GRDH_1SDV_20250918T135250_20250918T135315_061043_079B66_E8A8,4,4,
S1A_IW_GRDH_1SDV_20250918T190752_20250918T190817_061046_079B83_BFBC,2,1,ESA_WorldCover_10m_2021_v200_S36E153_Map.tif
S1A_IW_GRDH_1SDV_20250919T225606_20250919T225631_061063_079C2A_A9BB,4,4,
S1A_IW_GRDH_1SDV_20250921T170918_20250921T170943_061089_079D36_BA65,4,4,
S1A_IW_GRDH_1SDV_20250921T193332_20250921T193357_061090_079D46_F132,4,4,
S1A_IW_GRDH_1SDV_20250922T142504_20250922T142529_061102_079DC2_7207,2,2,
S1A_IW_GRDH_1SDV_20250923T001848_20250923T001913_061108_079DF3_DEA5,4,4,
S1A_IW_GRDH_1SDV_20250923T054128_20250923T054153_061111_079E0E_E9FD,4,4,
S1A_IW_GRDH_1SDV_20250923T122312_20250923T122342_061115_079E3D_C529,4,4,
S1A_IW_GRDH_1SDV_20250923T163003_20250923T163028_061117_079E56_AC94,2,1,ESA_WorldCover_10m_2021_v200_S30E033_Map.tif
S1A_IW_GRDH_1SDV_20250924T062228_20250924T062253_061126_079EB0_6496,6,5,ESA_WorldCover_10m_2021_v200_N54E000_Map.tif
S1A_IW_GRDH_1SDV_20250924T153902_20250924T153931_061131_079EEF_95D2,1,1,
S1A_IW_GRDH_1SDV_20250924T154855_20250924T154920_061132_079EF0_BF54,2,2,
S1A_IW_GRDH_1SDV_20250925T021543_20250925T021606_061138_079F34_4E55,2,2,
S1A_IW_GRDH_1SDV_20250925T035234_20250925T035259_061139_079F3E_697B,2,2,
S1A_IW_GRDH_1SDV_20250925T095436_20250925T095501_061143_079F62_97AE,4,3,ESA_WorldCover_10m_2021_v200_N27E123_Map.tif
S1A_IW_GRDH_1SDV_20250925T095501_20250925T095526_061143_079F62_43F4,4,3,ESA_WorldCover_10m_2021_v200_N27E123_Map.tif
S1A_IW_GRDH_1SDV_20250925T095616_20250925T095641_061143_079F62_D4E3,4,4,
S1A_IW_GRDH_1SDV_20250926T224808_20250926T224833_061165_07A04B_FD27,2,2,
S1A_IW_GRDH_1SDV_20250927T225110_20250927T225135_061180_07A0DF_73F4,2,2,
S1A_IW_GRDH_1SDV_20250928T002644_20250928T002709_061181_07A0EB_FE07,2,2,
S1A_IW_GRDH_1SDV_20250929T083110_20250929T083139_061200_07A1B3_0FFF,4,3,ESA_WorldCover_10m_2021_v200_S27W045_Map.tif
S1A_IW_GRDH_1SDV_20250930T015031_20250930T015056_061211_07A224_FA7B,2,2,
S1A_IW_GRDH_1SDV_20250930T113407_20250930T113432_061217_07A26A_3C89,4,4,
S1A_IW_GRDH_1SDV_20250930T135250_20250930T135315_061218_07A273_F068,4,4,
S1A_IW_GRDH_1SDV_20250930T190752_20250930T190817_061221_07A294_DB4F,2,1,ESA_WorldCover_10m_2021_v200_S36E153_Map.tif
S1A_IW_GRDH_1SDV_20251001T225606_20251001T225631_061238_07A33E_4EE1,4,4,
S1A_IW_GRDH_1SDV_20251003T193332_20251003T193357_061265_07A45B_3A6C,4,4,
S1A_IW_GRDH_1SDV_20251004T142503_20251004T142528_061277_07A4D4_B04D,2,2,
S1A_IW_GRDH_1SDV_20251005T122312_20251005T122342_061290_07A554_279F,4,4,
S1A_IW_GRDH_1SDV_20251006T153903_20251006T153932_061306_07A5FE_9B54,1,1,
S1A_IW_GRDH_1SDV_20251007T021543_20251007T021606_061313_07A641_6D4F,2,2,
S1A_IW_GRDH_1SDV_20251007T035234_20251007T035259_061314_07A64B_B254,2,2,
S1A_IW_GRDH_1SDV_20251007T095437_20251007T095502_061318_07A66F_1889,4,3,ESA_WorldCover_10m_2021_v200_N27E123_Map.tif
S1A_IW_GRDH_1SDV_20251007T095502_20251007T095527_061318_07A66F_9734,4,3,ESA_WorldCover_10m_2021_v200_N27E123_Map.tif
S1A_IW_GRDH_1SDV_20251007T095617_20251007T095642_061318_07A66F_2CB9,4,4,
S1A_IW_GRDH_1SDV_20251008T224809_20251008T224834_061340_07A75B_C1A5,2,2,
S1A_IW_GRDH_1SDV_20251009T225111_20251009T225136_061355_07A7F1_9F04,3,3,
S1A_IW_GRDH_1SDV_20251010T002701_20251010T002726_061356_07A7FB_F406,4,4,
S1A_IW_GRDH_1SDV_20251011T083111_20251011T083140_061375_07A8C1_C8F3,4,3,ESA_WorldCover_10m_2021_v200_S27W045_Map.tif
S1A_IW_GRDH_1SDV_20251011T141652_20251011T141717_061379_07A8EC_6D05,2,2,
S1A_IW_GRDH_1SDV_20251012T113408_20251012T113433_061392_07A972_E193,4,4,
S1A_IW_GRDH_1SDV_20251012T190752_20251012T190817_061396_07A99C_7947,2,1,ESA_WorldCover_10m_2021_v200_S36E153_Map.tif
S1A_IW_GRDH_1SDV_20251013T225606_20251013T225631_061413_07AA47_29D0,4,4,
S1A_IW_GRDH_1SDV_20251015T193333_20251015T193358_061440_07AB65_430D,4,4,
S1A_IW_GRDH_1SDV_20251016T142504_20251016T142529_061452_07ABDD_BF78,2,2,
S1A_IW_GRDH_1SDV_20251017T001842_20251017T001907_061458_07AC0F_C0D5,4,4,
S1A_IW_GRDH_1SDV_20251017T015816_20251017T015845_061459_07AC16_32C2,4,3,ESA_WorldCover_10m_2021_v200_N30W123_Map.tif
S1A_IW_GRDH_1SDV_20251017T054129_20251017T054154_061461_07AC2A_79B6,4,4,
S1A_IW_GRDH_1SDV_20251017T191537_20251017T191602_061469_07AC87_CC33,4,4,
S1A_IW_GRDH_1SDV_20251018T062229_20251018T062254_061476_07ACC8_1C48,6,5,ESA_WorldCover_10m_2021_v200_N54E000_Map.tif
S1A_IW_GRDH_1SDV_20251018T153903_20251018T153932_061481_07AD03_B243,1,1,
S1A_IW_GRDH_1SDV_20251019T035234_20251019T035259_061489_07AD50_1AB6,2,2,
S1A_IW_GRDH_1SDV_20251019T095436_20251019T095501_061493_07AD75_7C49,4,3,ESA_WorldCover_10m_2021_v200_N27E123_Map.tif
S1A_IW_GRDH_1SDV_20251019T095501_20251019T095526_061493_07AD75_C893,4,3,ESA_WorldCover_10m_2021_v200_N27E123_Map.tif
S1A_IW_GRDH_1SDV_20251019T095616_20251019T095641_061493_07AD75_3A90,4,4,
S1A_IW_GRDH_1SDV_20251020T224808_20251020T224833_061515_07AE62_BC0B,2,2,
S1A_IW_GRDH_1SDV_20251021T225111_20251021T225136_061530_07AEFB_9DC9,2,2,
S1A_IW_GRDH_1SDV_20251023T083110_20251023T083139_061550_07AFCA_7818,4,3,ESA_WorldCover_10m_2021_v200_S27W045_Map.tif
S1A_IW_GRDH_1SDV_20251023T141652_20251023T141717_061554_07AFF4_3310,2,2,
S1A_IW_GRDH_1SDV_20251024T113408_20251024T113433_061567_07B078_122F,4,4,
S1A_IW_GRDH_1SDV_20251024T190752_20251024T190817_061571_07B0A2_E5D2,2,1,ESA_WorldCover_10m_2021_v200_S36E153_Map.tif
S1A_IW_GRDH_1SDV_20251025T225606_20251025T225631_061588_07B14D_B4FF,4,4,
S1A_IW_GRDH_1SDV_20251026T020728_20251026T020753_061590_07B161_3CC3,2,2,
S1A_IW_GRDH_1SDV_20251027T055837_20251027T055902_061607_07B211_E251,4,4,
S1A_IW_GRDH_1SDV_20251027T193332_20251027T193357_061615_07B26B_828E,4,4,
S1A_IW_GRDH_1SDV_20251028T142503_20251028T142528_061627_07B2E5_AF8B,2,2,
S1A_IW_GRDH_1SDV_20251029T001839_20251029T001904_061633_07B317_BE74,4,4,
S1A_IW_GRDH_1SDV_20251029T015816_20251029T015845_061634_07B31E_8136,4,3,ESA_WorldCover_10m_2021_v200_N30W123_Map.tif
S1A_IW_GRDH_1SDV_20251029T054128_20251029T054153_061636_07B333_88A6,4,4,
S1A_IW_GRDH_1SDV_20251029T122312_20251029T122342_061640_07B362_599A,4,4,
S1A_IW_GRDH_1SDV_20251029T191536_20251029T191601_061644_07B393_8142,4,4,
S1A_IW_GRDH_1SDV_20251029T191601_20251029T191626_061644_07B393_169E,2,2,
S1A_IW_GRDH_1SDV_20251030T062228_20251030T062253_061651_07B3D7_60C0,6,5,ESA_WorldCover_10m_2021_v200_N54E000_Map.tif
S1A_IW_GRDH_1SDV_20251030T153902_20251030T153931_061656_07B411_FB08,1,1,
S1A_IW_GRDH_1SDV_20251031T095436_20251031T095501_061668_07B482_8237,4,3,ESA_WorldCover_10m_2021_v200_N27E123_Map.tif
S1A_IW_GRDH_1SDV_20251031T095501_20251031T095526_061668_07B482_E582,4,3,ESA_WorldCover_10m_2021_v200_N27E123_Map.tif
S1A_IW_GRDH_1SDV_20251031T095616_20251031T095641_061668_07B482_0BCC,4,4,
S1A_IW_GRDH_1SDV_20251031T112533_20251031T112558_061668_07B48D_2778,2,2,
S1A_IW_GRDH_1SDV_20251101T224808_20251101T224833_061690_07B564_1AD8,2,2,
S1A_IW_GRDH_1SDV_20251101T233423_20251101T233448_061690_07B569_16F6,4,3,ESA_WorldCover_10m_2021_v200_S15W081_Map.tif
S1A_IW_GRDH_1SDV_20251104T083110_20251104T083139_061725_07B6B8_3DBF,4,3,ESA_WorldCover_10m_2021_v200_S27W045_Map.tif
S1A_IW_GRDH_1SDV_20251105T113407_20251105T113432_061742_07B768_CEA9,4,4,
S1A_IW_GRDH_1SDV_20251105T190752_20251105T190817_061746_07B792_3E36,2,1,ESA_WorldCover_10m_2021_v200_S36E153_Map.tif
S1A_IW_GRDH_1SDV_20251106T225606_20251106T225631_061763_07B831_78A7,4,4,
S1A_IW_GRDH_1SDV_20251108T193332_20251108T193357_061790_07B945_0500,4,4,
S1A_IW_GRDH_1SDV_20251109T142503_20251109T142528_061802_07B9BD_1AE4,2,2,
S1A_IW_GRDH_1SDV_20251110T001839_20251110T001904_061808_07B9F1_2C99,4,4,
S1A_IW_GRDH_1SDV_20251110T163002_20251110T163027_061817_07BA4F_83DF,2,1,ESA_WorldCover_10m_2021_v200_S30E033_Map.tif
S1A_IW_GRDH_1SDV_20251110T191536_20251110T191601_061819_07BA62_4077,4,4,
S1A_IW_GRDH_1SDV_20251111T062228_20251111T062253_061826_07BA9F_13DA,6,5,ESA_WorldCover_10m_2021_v200_N54E000_Map.tif
S1A_IW_GRDH_1SDV_20251112T021542_20251112T021605_061838_07BB17_77DD,2,2,
S1A_IW_GRDH_1SDV_20251112T035233_20251112T035258_061839_07BB21_91CA,2,2,
S1A_IW_GRDH_1SDV_20251112T095435_20251112T095500_061843_07BB43_B5ED,4,3,ESA_WorldCover_10m_2021_v200_N27E123_Map.tif
S1A_IW_GRDH_1SDV_20251112T095500_20251112T095525_061843_07BB43_791B,4,3,ESA_WorldCover_10m_2021_v200_N27E123_Map.tif
S1A_IW_GRDH_1SDV_20251112T095615_20251112T095640_061843_07BB43_DBA5,4,4,
S1A_IW_GRDH_1SDV_20251112T112532_20251112T112557_061843_07BB4D_0492,2,2,
S1A_IW_GRDH_1SDV_20251113T224807_20251113T224832_061865_07BC26_8BE5,2,2,
S1A_IW_GRDH_1SDV_20251114T225109_20251114T225134_061880_07BCB4_AC61,2,2,
S1A_IW_GRDH_1SDV_20251116T083109_20251116T083138_061900_07BD80_54A1,4,3,ESA_WorldCover_10m_2021_v200_S27W045_Map.tif
S1A_IW_GRDH_1SDV_20251117T190726_20251117T190751_061921_07BE5B_D966,4,3,ESA_WorldCover_10m_2021_v200_S36E153_Map.tif
S1A_IW_GRDH_1SDV_20251117T190751_20251117T190816_061921_07BE5B_1974,2,1,ESA_WorldCover_10m_2021_v200_S36E153_Map.tif
S1A_IW_GRDH_1SDV_20251118T225605_20251118T225630_061938_07BF00_ABE8,4,4,
S1A_IW_GRDH_1SDV_20251120T055836_20251120T055901_061957_07BFB6_DC2D,4,4,
S1A_IW_GRDH_1SDV_20251120T170917_20251120T170942_061964_07C000_2F5E,4,4,
S1A_IW_GRDH_1SDV_20251120T193332_20251120T193357_061965_07C011_37A2,4,4,
S1A_IW_GRDH_1SDV_20251121T142503_20251121T142528_061977_07C08B_B3BC,2,2,
S1A_IW_GRDH_1SDV_20251122T001838_20251122T001903_061983_07C0BD_77E2,4,4,
S1A_IW_GRDH_1SDV_20251122T015815_20251122T015844_061984_07C0C4_CD6D,4,3,ESA_WorldCover_10m_2021_v200_N30W123_Map.tif
S1A_IW_GRDH_1SDV_20251122T054127_20251122T054152_061986_07C0D6_F7BE,4,4,
S1A_IW_GRDH_1SDV_20251124T035232_20251124T035257_062014_07C1F4_0DB0,2,2,
S1A_IW_GRDH_1SDV_20251124T095435_20251124T095500_062018_07C214_19F3,4,3,ESA_WorldCover_10m_2021_v200_N27E123_Map.tif
S1A_IW_GRDH_1SDV_20251124T095500_20251124T095525_062018_07C214_828E,4,3,ESA_WorldCover_10m_2021_v200_N27E123_Map.tif
S1A_IW_GRDH_1SDV_20251124T095615_20251124T095640_062018_07C214_78ED,4,4,
S1A_IW_GRDH_1SDV_20251124T112531_20251124T112556_062018_07C21D_C279,2,2,
S1A_IW_GRDH_1SDV_20251125T083934_20251125T083959_062031_07C2A2_0DD7,4,4,
S1A_IW_GRDH_1SDV_20251125T224806_20251125T224831_062040_07C2F5_5BFA,2,2,
S1A_IW_GRDH_1SDV_20251126T225109_20251126T225134_062055_07C38B_B529,3,3,
S1A_IW_GRDH_1SDV_20251128T083108_20251128T083137_062075_07C458_F0B8,4,3,ESA_WorldCover_10m_2021_v200_S27W045_Map.tif
S1A_IW_GRDH_1SDV_20251128T092319_20251128T092348_062076_07C461_5BA6,4,4,
S1A_IW_GRDH_1SDV_20251129T015018_20251129T015043_062086_07C4C3_9B97,4,4,
S1A_IW_GRDH_1SDV_20251129T113406_20251129T113431_062092_07C503_6B6D,4,4,
S1A_IW_GRDH_1SDV_20251129T190750_20251129T190815_062096_07C52D_C156,2,1,ESA_WorldCover_10m_2021_v200_S36E153_Map.tif
S1A_IW_GRDH_1SDV_20251130T225604_20251130T225629_062113_07C5CF_6CEA,4,4,
S1A_IW_GRDH_1SDV_20251202T055835_20251202T055900_062132_07C68A_27C0,4,4,
S1A_IW_GRDH_1SDV_20251202T193330_20251202T193355_062140_07C6E5_DAB7,4,4,
S1A_IW_GRDH_1SDV_20251203T142501_20251203T142526_062152_07C75E_D213,2,2,
S1A_IW_GRDH_1SDV_20251204T001837_20251204T001902_062158_07C791_7D39,4,4,
S1A_IW_GRDH_1SDV_20251204T015814_20251204T015843_062159_07C798_21AB,4,3,ESA_WorldCover_10m_2021_v200_N30W123_Map.tif
S1A_IW_GRDH_1SDV_20251204T054126_20251204T054151_062161_07C7AC_F97F,4,4,
S1A_IW_GRDH_1SDV_20251204T163000_20251204T163025_062167_07C7F8_48A4,2,1,ESA_WorldCover_10m_2021_v200_S30E033_Map.tif
S1A_IW_GRDH_1SDV_20251204T191534_20251204T191559_062169_07C80B_6F85,4,4,
S1A_IW_GRDH_1SDV_20251205T062226_20251205T062251_062176_07C843_93CB,6,5,ESA_WorldCover_10m_2021_v200_N54E000_Map.tif
S1A_IW_GRDH_1SDV_20251205T154852_20251205T154917_062182_07C87C_FF9B,2,2,
S1A_IW_GRDH_1SDV_20251206T021540_20251206T021603_062188_07C8BF_E0FB,2,2,
S1A_IW_GRDH_1SDV_20251206T035231_20251206T035256_062189_07C8C7_B4B3,2,2,
S1A_IW_GRDH_1SDV_20251206T095433_20251206T095458_062193_07C8EB_7533,4,3,ESA_WorldCover_10m_2021_v200_N27E123_Map.tif
S1A_IW_GRDH_1SDV_20251206T095458_20251206T095523_062193_07C8EB_18F6,4,3,ESA_WorldCover_10m_2021_v200_N27E123_Map.tif
S1A_IW_GRDH_1SDV_20251206T095613_20251206T095638_062193_07C8EB_13B5,4,4,
S1A_IW_GRDH_1SDV_20251207T224805_20251207T224830_062215_07C9D3_13F1,2,2,
S1A_IW_GRDH_1SDV_20251208T225108_20251208T225133_062230_07CA66_5121,2,2,
S1A_IW_GRDH_1SDV_20251209T002700_20251209T002725_062231_07CA72_A6FF,4,4,
S1A_IW_GRDH_1SDV_20251210T154728_20251210T154753_062254_07CB6A_4FCE,4,4,
S1A_IW_GRDH_1SDV_20251211T015017_20251211T015042_062261_07CB97_42DF,4,4,
S1A_IW_GRDH_1SDV_20251211T113405_20251211T113430_062267_07CBD7_A7ED,4,4,
S1A_IW_GRDH_1SDV_20251211T190749_20251211T190814_062271_07CC01_6A6B,2,1,ESA_WorldCover_10m_2021_v200_S36E153_Map.tif
S1A_IW_GRDH_1SDV_20251212T225603_20251212T225628_062288_07CCA5_540C,4,4,
S1A_IW_GRDH_1SDV_20251214T055834_20251214T055859_062307_07CD62_B45A,4,4,
S1A_IW_GRDH_1SDV_20251214T170914_20251214T170939_062314_07CDAC_4A6D,4,4,
S1A_IW_GRDH_1SDV_20251215T142500_20251215T142525_062327_07CE36_F264,2,2,
S1A_IW_GRDH_1SDV_20251216T001836_20251216T001901_062333_07CE6A_9775,4,4,
S1A_IW_GRDH_1SDV_20251216T015813_20251216T015842_062334_07CE71_2A42,4,3,ESA_WorldCover_10m_2021_v200_N30W123_Map.tif
S1A_IW_GRDH_1SDV_20251216T054125_20251216T054150_062336_07CE83_4CC7,4,4,
S1A_IW_GRDH_1SDV_20251216T162959_20251216T163024_062342_07CECD_EF29,2,1,ESA_WorldCover_10m_2021_v200_S30E033_Map.tif
S1A_IW_GRDH_1SDV_20251216T182618_20251216T182643_062344_07CEDA_6409,4,4,
S1A_IW_GRDH_1SDV_20251216T191533_20251216T191558_062344_07CEE0_56EE,4,4,
S1A_IW_GRDH_1SDV_20251217T062750_20251217T062815_062351_07CF1B_711C,4,4,
S1A_IW_GRDH_1SDV_20251217T153859_20251217T153928_062356_07CF51_9B63,1,1,
S1A_IW_GRDH_1SDV_20251217T173322_20251217T173347_062358_07CF5C_3556,4,4,
S1A_IW_GRDH_1SDV_20251218T035230_20251218T035255_062364_07CF9A_DF33,2,2,
S1A_IW_GRDH_1SDV_20251218T095432_20251218T095457_062368_07CFBE_D699,4,3,ESA_WorldCover_10m_2021_v200_N27E123_Map.tif
S1A_IW_GRDH_1SDV_20251218T095457_20251218T095522_062368_07CFBE_85B2,4,3,ESA_WorldCover_10m_2021_v200_N27E123_Map.tif
S1A_IW_GRDH_1SDV_20251218T095612_20251218T095637_062368_07CFBE_D9B3,4,4,
S1A_IW_GRDH_1SDV_20251218T112529_20251218T112554_062368_07CFC8_E7C6,2,2,
S1A_IW_GRDH_1SDV_20251219T083932_20251219T083957_062381_07D052_924F,4,4,
S1A_IW_GRDH_1SDV_20251219T224804_20251219T224829_062390_07D0A3_DC5F,2,2,
S1A_IW_GRDH_1SDV_20251220T225106_20251220T225131_062405_07D12D_7B19,3,3,
S1A_IW_GRDH_1SDV_20251221T002659_20251221T002724_062406_07D137_C1EB,4,4,
S1A_IW_GRDH_1SDV_20251222T083106_20251222T083135_062425_07D1FB_2E73,4,3,ESA_WorldCover_10m_2021_v200_S27W045_Map.tif
S1A_IW_GRDH_1SDV_20251222T141647_20251222T141712_062429_07D225_B5FC,2,2,
S1A_IW_GRDH_1SDV_20251223T015015_20251223T015040_062436_07D267_9748,4,4,
S1A_IW_GRDH_1SDV_20251223T113403_20251223T113428_062442_07D2AB_3284,4,4,
S1A_IW_GRDH_1SDV_20251223T181816_20251223T181841_062446_07D2CE_C333,4,4,
S1A_IW_GRDH_1SDV_20251223T190747_20251223T190812_062446_07D2D3_0484,2,1,ESA_WorldCover_10m_2021_v200_S36E153_Map.tif
S1A_IW_GRDH_1SDV_20251224T225601_20251224T225626_062463_07D36D_6B4E,4,4,
S1A_IW_GRDH_1SDV_20251226T055832_20251226T055857_062482_07D430_A244,4,4,
S1A_IW_GRDH_1SDV_20251227T142459_20251227T142524_062502_07D505_24C1,2,2,
S1A_IW_GRDH_1SDV_20251228T001834_20251228T001859_062508_07D539_9CD9,4,4,
S1A_IW_GRDH_1SDV_20251228T015811_20251228T015840_062509_07D540_555E,4,3,ESA_WorldCover_10m_2021_v200_N30W123_Map.tif
S1A_IW_GRDH_1SDV_20251228T054123_20251228T054148_062511_07D550_B09A,4,4,
S1A_IW_GRDH_1SDV_20251228T122307_20251228T122337_062515_07D578_08B8,4,4,
S1A_IW_GRDH_1SDV_20251228T162958_20251228T163023_062517_07D595_58B2,2,1,ESA_WorldCover_10m_2021_v200_S30E033_Map.tif
S1A_IW_GRDH_1SDV_20251228T191531_20251228T191556_062519_07D5A7_5887,4,4,
S1A_IW_GRDH_1SDV_20251229T062223_20251229T062248_062526_07D5E4_5AA1,6,5,ESA_WorldCover_10m_2021_v200_N54E000_Map.tif
S1A_IW_GRDH_1SDV_20251230T035229_20251230T035254_062539_07D665_2BBB,2,2,
S1A_IW_GRDH_1SDV_20251230T095431_20251230T095456_062543_07D685_F009,4,3,ESA_WorldCover_10m_2021_v200_N27E123_Map.tif
S1A_IW_GRDH_1SDV_20251230T095456_20251230T095521_062543_07D685_E32F,4,3,ESA_WorldCover_10m_2021_v200_N27E123_Map.tif
S1A_IW_GRDH_1SDV_20251230T095611_20251230T095636_062543_07D685_8E60,4,4,
S1A_IW_GRDH_1SDV_20251231T224803_20251231T224828_062565_07D762_CEEB,2,2,
S1A_IW_GRDH_1SDV_20260104T113402_20260104T113427_062617_07D969_8415,4,4,
S1A_IW_GRDH_1SDV_20260224T055828_20260224T055853_063357_07F51A_CAA5,4,4,
S1C_IW_GRDH_1SDV_20250414T015728_20250414T015809_001883_0039AF_C154,4,4,
S1C_IW_GRDH_1SDV_20250417T110506_20250417T110539_001932_003CAF_68DD,4,4,
S1C_IW_GRDH_1SDV_20250418T225012_20250418T225046_001954_003DFC_EE72,4,4,
S1C_IW_GRDH_1SDV_20250424T105659_20250424T105732_002034_0042A7_73B8,4,3,ESA_WorldCover_10m_2021_v200_N36W072_Map.tif
S1C_IW_GRDH_1SDV_20250426T122203_20250426T122238_002064_004470_2E6E,4,4,
S1C_IW_GRDH_1SDV_20250427T213046_20250427T213115_002084_0045AE_919E,4,4,
S1C_IW_GRDH_1SDV_20250429T110506_20250429T110531_002107_00471D_6096,2,2,
S1C_IW_GRDH_1SDV_20250502T213904_20250502T213934_002157_004949_F70B,4,4,
S1C_IW_GRDH_1SDV_20250508T015716_20250508T015745_002233_004BE0_DA3F,4,3,ESA_WorldCover_10m_2021_v200_N30W123_Map.tif
S1C_IW_GRDH_1SDV_20250508T054020_20250508T054045_002235_004BF1_0CB7,4,4,
S1C_IW_GRDH_1SDV_20250509T213046_20250509T213116_002259_004CBB_A647,4,4,
S1C_IW_GRDH_1SDV_20250523T233308_20250523T233333_002464_005265_2288,4,3,ESA_WorldCover_10m_2021_v200_S15W081_Map.tif
S1C_IW_GRDH_1SDV_20250526T083012_20250526T083037_002499_00535A_A7A9,4,3,ESA_WorldCover_10m_2021_v200_S27W045_Map.tif
S1C_IW_GRDH_1SDV_20250602T213049_20250602T213118_002609_005689_1434,4,4,
S1C_IW_GRDH_1SDV_20250604T030343_20250604T030408_002627_00570A_0813,2,2,
S1C_IW_GRDH_1SDV_20250607T083013_20250607T083038_002674_005863_339E,4,3,ESA_WorldCover_10m_2021_v200_S27W045_Map.tif
S1C_IW_GRDH_1SDV_20250611T055738_20250611T055803_002731_005A0C_2C37,4,4,
S1C_IW_GRDH_1SDV_20250613T015719_20250613T015748_002758_005AD6_26B5,4,3,ESA_WorldCover_10m_2021_v200_N30W123_Map.tif
S1C_IW_GRDH_1SDV_20250614T213050_20250614T213119_002784_005B97_D06D,4,4,
S1C_IW_GRDH_1SDV_20250616T233310_20250616T233335_002814_005C72_163D,4,3,ESA_WorldCover_10m_2021_v200_S15W081_Map.tif
S1C_IW_GRDH_1SDV_20250619T083013_20250619T083038_002849_005D71_762B,4,3,ESA_WorldCover_10m_2021_v200_S27W045_Map.tif
S1C_IW_GRDH_1SDV_20250620T135131_20250620T135156_002867_005DFA_32FD,2,2,
S1C_IW_GRDH_1SDV_20250623T055738_20250623T055803_002906_005F16_6E06,4,4,
S1C_IW_GRDH_1SDV_20250625T015720_20250625T015749_002933_005FDE_EE03,4,3,ESA_WorldCover_10m_2021_v200_N30W123_Map.tif
S1C_IW_GRDH_1SDV_20250626T062630_20250626T062655_002950_006065_E252,4,4,
S1C_IW_GRDH_1SDV_20250626T213050_20250626T213120_002959_0060A7_AC5E,4,4,
S1C_IW_GRDH_1SDV_20250627T103841_20250627T103906_002967_0060DB_2D77,4,4,
S1C_IW_GRDH_1SDV_20250628T233310_20250628T233335_002989_00617B_4894,4,3,ESA_WorldCover_10m_2021_v200_S15W081_Map.tif
S1C_IW_GRDH_1SDV_20250705T055739_20250705T055804_003081_00641D_2DF0,4,4,
S1C_IW_GRDH_1SDV_20250708T154757_20250708T154822_003131_006597_9D79,2,2,
S1C_IW_GRDH_1SDV_20250713T083015_20250713T083040_003199_006788_CF0A,4,3,ESA_WorldCover_10m_2021_v200_S27W045_Map.tif
S1C_IW_GRDH_1SDV_20250713T213910_20250713T213939_003207_0067C8_8C5C,4,4,
S1C_IW_GRDH_1SDV_20250719T015721_20250719T015750_003283_0069FB_AFE2,4,3,ESA_WorldCover_10m_2021_v200_N30W123_Map.tif
S1C_IW_GRDH_1SDV_20250720T173209_20250720T173234_003307_006AB5_D3FE,4,4,
S1C_IW_GRDH_1SDV_20250722T233312_20250722T233337_003339_006BA0_39DC,4,3,ESA_WorldCover_10m_2021_v200_S15W081_Map.tif
S1C_IW_GRDH_1SDV_20250725T083016_20250725T083041_003374_006C9F_DCD2,4,3,ESA_WorldCover_10m_2021_v200_S27W045_Map.tif
S1C_IW_GRDH_1SDV_20250725T213910_20250725T213940_003382_006CE0_B415,4,4,
S1C_IW_GRDH_1SDV_20250731T015722_20250731T015751_003458_006F1C_8462,4,3,ESA_WorldCover_10m_2021_v200_N30W123_Map.tif
S1C_IW_GRDH_1SDV_20250802T103843_20250802T103908_003492_00701B_89A1,4,4,
S1C_IW_GRDH_1SDV_20250803T233313_20250803T233338_003514_0070C0_6937,4,3,ESA_WorldCover_10m_2021_v200_S15W081_Map.tif
S1C_IW_GRDH_1SDV_20250806T083016_20250806T083041_003549_0071C1_63F3,4,3,ESA_WorldCover_10m_2021_v200_S27W045_Map.tif
S1C_IW_GRDH_1SDV_20250806T141547_20250806T141611_003553_0071DA_A70C,2,2,
S1C_IW_GRDH_1SDV_20250810T055741_20250810T055806_003606_007385_F130,4,4,
S1C_IW_GRDH_1SDV_20250812T015723_20250812T015752_003633_007456_BBF2,4,3,ESA_WorldCover_10m_2021_v200_N30W123_Map.tif
S1C_IW_GRDH_1SDV_20250813T062133_20250813T062158_003650_0074D4_BCC0,6,5,ESA_WorldCover_10m_2021_v200_N54E000_Map.tif
S1C_IW_GRDH_1SDV_20250813T213053_20250813T213122_003659_00751A_DBC8,4,4,
S1C_IW_GRDH_1SDV_20250814T021436_20250814T021501_003662_00752F_F0F2,2,2,
S1C_IW_GRDH_1SDV_20250819T181725_20250819T181750_003745_0077B1_E4B5,4,4,
S1C_IW_GRDH_1SDV_20250822T055742_20250822T055806_003781_0078C6_2C32,4,4,
